time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-30 00:00:00+00:00,12,3,,
2024-07-01 00:00:00+00:00,43,9,73.0,4.0
2024-07-02 00:00:00+00:00,15,7,5.0,4.0
2024-07-03 00:00:00+00:00,8,2,1.0,1.0
2024-07-04 00:00:00+00:00,15,6,,
2024-07-05 00:00:00+00:00,13,4,,
2024-07-06 00:00:00+00:00,11,6,,
2024-07-07 00:00:00+00:00,8,3,2.0,1.0
2024-07-08 00:00:00+00:00,23,4,2.0,1.0
2024-07-09 00:00:00+00:00,10,5,,
2024-07-10 00:00:00+00:00,45,10,22.0,1.0
2024-07-11 00:00:00+00:00,22,8,6.0,1.0
2024-07-12 00:00:00+00:00,26,6,1.0,1.0
2024-07-13 00:00:00+00:00,6,1,,
