time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-12 00:00:00+00:00,10,3,48,16
2024-03-13 00:00:00+00:00,12,2,12,11
2024-03-14 00:00:00+00:00,9,2,61,11
2024-03-15 00:00:00+00:00,18,3,11,4
2024-03-16 00:00:00+00:00,44,3,18,5
2024-03-17 00:00:00+00:00,35,2,6,5
2024-03-18 00:00:00+00:00,45,3,15,5
2024-03-19 00:00:00+00:00,65,2,25,12
2024-03-20 00:00:00+00:00,30,2,2,2
2024-03-21 00:00:00+00:00,11,2,9,6
2024-03-22 00:00:00+00:00,9,2,13,3
2024-03-23 00:00:00+00:00,9,2,5,4
2024-03-24 00:00:00+00:00,8,1,2,2
2024-03-25 00:00:00+00:00,15,3,7,3
