time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-30 00:00:00+00:00,,,2,2
2023-12-01 00:00:00+00:00,8.0,1.0,24,9
2023-12-02 00:00:00+00:00,8.0,1.0,7,5
2023-12-03 00:00:00+00:00,8.0,1.0,17,7
2023-12-04 00:00:00+00:00,9.0,2.0,28,12
2023-12-05 00:00:00+00:00,9.0,2.0,6,6
2023-12-06 00:00:00+00:00,8.0,1.0,8,6
2023-12-07 00:00:00+00:00,10.0,3.0,11,4
2023-12-08 00:00:00+00:00,8.0,1.0,70,24
2023-12-09 00:00:00+00:00,9.0,2.0,13,10
2023-12-10 00:00:00+00:00,8.0,1.0,11,6
2023-12-11 00:00:00+00:00,8.0,1.0,5,4
2023-12-12 00:00:00+00:00,9.0,2.0,18,9
2023-12-13 00:00:00+00:00,10.0,3.0,46,9
2023-12-14 00:00:00+00:00,9.0,2.0,35,5
