time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-14 00:00:00+00:00,9,2,10,5
2024-11-15 00:00:00+00:00,8,1,1,1
2024-11-16 00:00:00+00:00,8,1,3,3
2024-11-17 00:00:00+00:00,8,1,20,8
2024-11-18 00:00:00+00:00,9,2,7,4
2024-11-19 00:00:00+00:00,8,1,5,4
2024-11-20 00:00:00+00:00,8,1,9,5
2024-11-21 00:00:00+00:00,8,1,10,5
2024-11-22 00:00:00+00:00,8,1,3,3
2024-11-23 00:00:00+00:00,8,1,5,5
2024-11-24 00:00:00+00:00,8,1,6,5
2024-11-25 00:00:00+00:00,8,1,6,4
2024-11-26 00:00:00+00:00,8,1,24,8
2024-11-27 00:00:00+00:00,8,1,9,5
