time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-26 00:00:00+00:00,9,2,6,6
2025-03-27 00:00:00+00:00,8,1,6,4
2025-03-28 00:00:00+00:00,51,11,34,8
2025-03-29 00:00:00+00:00,12,5,20,10
2025-03-30 00:00:00+00:00,10,3,2,2
2025-03-31 00:00:00+00:00,9,2,1,1
2025-04-01 00:00:00+00:00,8,1,4,4
2025-04-02 00:00:00+00:00,13,4,18,5
2025-04-03 00:00:00+00:00,8,1,6,4
2025-04-04 00:00:00+00:00,19,12,14,5
2025-04-05 00:00:00+00:00,8,1,8,5
2025-04-06 00:00:00+00:00,10,3,5,3
2025-04-07 00:00:00+00:00,26,5,38,11
2025-04-08 00:00:00+00:00,12,5,16,5
