url_path,views_total,views_unique
/Create-Node-App/create-node-app,97,67
/Create-Node-App/create-node-app/tree/main/packages/create-awesome-node-app,40,8
/Create-Node-App/create-node-app/tree/main/packages,35,8
/Create-Node-App/create-node-app/blob/main/packages/create-awesome-node-app/index.js,14,4
/Create-Node-App/create-node-app/tree/main/packages/create-awesome-node-app/src,13,3
/Create-Node-App/create-node-app/tree/main/packages/create-node-app-core,10,4
/Create-Node-App/create-node-app/tree/main/packages/eslint-config-ts,7,2
/Create-Node-App/create-node-app/blob/main/packages/create-awesome-node-app/package.json,6,3
/Create-Node-App/create-node-app/blob/main/packages/create-awesome-node-app/src/templates.ts,5,3
/Create-Node-App/create-node-app/tree/main/packages/eslint-config-base,5,1
