time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-14 00:00:00+00:00,11,4,5,4
2024-09-15 00:00:00+00:00,10,3,5,5
2024-09-16 00:00:00+00:00,13,6,53,5
2024-09-17 00:00:00+00:00,8,1,5,5
2024-09-18 00:00:00+00:00,11,3,6,5
2024-09-19 00:00:00+00:00,8,1,1,1
2024-09-20 00:00:00+00:00,11,4,18,7
2024-09-21 00:00:00+00:00,13,6,5,2
2024-09-22 00:00:00+00:00,8,1,13,3
2024-09-23 00:00:00+00:00,10,3,8,6
2024-09-24 00:00:00+00:00,8,1,10,6
2024-09-25 00:00:00+00:00,11,3,10,3
2024-09-26 00:00:00+00:00,8,1,6,6
2024-09-27 00:00:00+00:00,8,1,2,2
