time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-09 00:00:00+00:00,8,1,1,1
2024-06-10 00:00:00+00:00,15,3,5,4
2024-06-11 00:00:00+00:00,8,1,6,4
2024-06-12 00:00:00+00:00,10,2,22,7
2024-06-13 00:00:00+00:00,8,1,9,8
2024-06-14 00:00:00+00:00,9,2,3,3
2024-06-15 00:00:00+00:00,8,1,9,3
2024-06-16 00:00:00+00:00,9,2,5,5
2024-06-17 00:00:00+00:00,14,2,9,6
2024-06-18 00:00:00+00:00,10,2,32,12
2024-06-19 00:00:00+00:00,10,2,53,9
2024-06-20 00:00:00+00:00,9,2,17,7
2024-06-21 00:00:00+00:00,16,3,21,6
2024-06-22 00:00:00+00:00,8,1,4,2
