referrer,views_total,views_unique
github.com,156,28
Google,12,9
Bing,9,1
in.search.yahoo.com,1,1
t.co,1,1
alemtuzlak.hashnode.dev,1,1
kit.svelte.dev,1,1
vueschool.io,1,1
