referrer,views_total,views_unique
github.com,102,36
Google,30,15
kit.svelte.dev,2,2
DuckDuckGo,1,1
t.co,1,1
alemtuzlak.hashnode.dev,1,1
qwant.com,1,1
Bing,1,1
