url_path,views_total,views_unique
/Create-Node-App/create-node-app,54,47
/Create-Node-App/create-node-app/blob/main/package.json,8,4
/Create-Node-App/create-node-app/tree/main/packages,8,3
/Create-Node-App/create-node-app/tree/main/tools/danger,3,2
/Create-Node-App/create-node-app/blob/main/packages/create-awesome-node-app/src/index.ts,3,1
/Create-Node-App/create-node-app/blob/main/package-lock.json,2,1
/Create-Node-App/create-node-app/blob/main/packages/create-awesome-node-app/CHANGELOG.md,2,1
/Create-Node-App/create-node-app/blob/main/packages/create-node-app-core/package.json,2,1
/Create-Node-App/create-node-app/blob/main/tools/danger/package.json,2,1
/Create-Node-App/create-node-app/tree/main/packages/create-awesome-node-app,2,1
