time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-22 00:00:00+00:00,702,115,2,2
2026-07-23 00:00:00+00:00,200,21,2,2
2026-07-24 00:00:00+00:00,32,9,3,3
2026-07-25 00:00:00+00:00,151,2,5,5
2026-07-26 00:00:00+00:00,59,10,2,2
2026-07-27 00:00:00+00:00,74,20,80,1
2026-07-28 00:00:00+00:00,116,11,34,6
2026-07-29 00:00:00+00:00,213,29,72,10
2026-07-30 00:00:00+00:00,218,30,84,4
2026-07-31 00:00:00+00:00,29,5,29,5
2026-08-01 00:00:00+00:00,150,21,34,5
2026-08-02 00:00:00+00:00,29,5,4,3
2026-08-03 00:00:00+00:00,32,3,10,4
2026-08-04 00:00:00+00:00,32,9,12,7
