referrer,views_total,views_unique
github.com,109,38
Google,30,15
Bing,10,2
kit.svelte.dev,2,2
alemtuzlak.hashnode.dev,1,1
qwant.com,1,1
DuckDuckGo,1,1
t.co,1,1
