time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-27 00:00:00+00:00,8,1,1,1
2024-12-28 00:00:00+00:00,8,1,8,4
2024-12-29 00:00:00+00:00,8,1,2,2
2024-12-30 00:00:00+00:00,9,2,7,4
2024-12-31 00:00:00+00:00,8,1,10,5
2025-01-01 00:00:00+00:00,8,1,1,1
2025-01-02 00:00:00+00:00,8,1,24,6
2025-01-03 00:00:00+00:00,8,1,7,5
2025-01-04 00:00:00+00:00,9,2,4,4
2025-01-05 00:00:00+00:00,9,2,9,4
2025-01-06 00:00:00+00:00,8,1,19,5
2025-01-07 00:00:00+00:00,8,1,7,7
2025-01-08 00:00:00+00:00,9,2,9,6
2025-01-09 00:00:00+00:00,8,1,4,4
