time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-24 00:00:00+00:00,8,1,2,2
2025-09-25 00:00:00+00:00,11,2,2,1
2025-09-26 00:00:00+00:00,10,3,6,4
2025-09-27 00:00:00+00:00,10,3,4,4
2025-09-28 00:00:00+00:00,198,22,55,6
2025-09-29 00:00:00+00:00,62,3,7,6
2025-09-30 00:00:00+00:00,16,3,5,5
2025-10-01 00:00:00+00:00,14,1,3,3
2025-10-02 00:00:00+00:00,17,2,2,2
2025-10-03 00:00:00+00:00,14,1,11,5
2025-10-04 00:00:00+00:00,14,1,3,3
2025-10-05 00:00:00+00:00,15,2,5,4
2025-10-06 00:00:00+00:00,43,5,3,3
2025-10-07 00:00:00+00:00,16,3,6,6
