time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-23 00:00:00+00:00,14,1,5.0,5.0
2025-11-24 00:00:00+00:00,16,1,2.0,2.0
2025-11-25 00:00:00+00:00,14,1,2.0,1.0
2025-11-26 00:00:00+00:00,15,2,14.0,5.0
2025-11-27 00:00:00+00:00,14,1,1.0,1.0
2025-11-28 00:00:00+00:00,14,1,1.0,1.0
2025-11-29 00:00:00+00:00,16,3,10.0,1.0
2025-11-30 00:00:00+00:00,25,11,,
2025-12-01 00:00:00+00:00,26,10,12.0,5.0
2025-12-02 00:00:00+00:00,24,11,3.0,2.0
2025-12-03 00:00:00+00:00,18,3,72.0,2.0
2025-12-04 00:00:00+00:00,16,2,3.0,3.0
2025-12-05 00:00:00+00:00,14,1,1.0,1.0
2025-12-06 00:00:00+00:00,16,2,7.0,3.0
