url_path,views_total,views_unique
/Create-Node-App/create-node-app,86,75
/Create-Node-App/create-node-app/tree/main/packages,19,6
/Create-Node-App/create-node-app/blob/main/packages/create-awesome-node-app/src/options.ts,12,1
/Create-Node-App/create-node-app/blob/main/README.md,12,1
/Create-Node-App/create-node-app/blob/main/.vscode/settings.json,12,1
/Create-Node-App/create-node-app/tree/main/packages/create-node-app-core,11,4
/Create-Node-App/create-node-app/tree/main/packages/create-awesome-node-app,8,3
/Create-Node-App/create-node-app/blob/main/packages/create-awesome-node-app/package.json,8,2
/Create-Node-App/create-node-app/tree/main/packages/create-awesome-node-app/src,6,2
/Create-Node-App/create-node-app/blob/main/packages/create-awesome-node-app/src/index.ts,6,1
