url_path,views_total,views_unique
/Create-Node-App/create-node-app,66,38
/Create-Node-App/create-node-app/tree/main/packages,3,2
/Create-Node-App/create-node-app/pulls,3,1
/Create-Node-App/create-node-app/blob/main/packages/create-awesome-node-app/index.js,2,2
/Create-Node-App/create-node-app/tree/main/packages/create-awesome-node-app,2,2
/Create-Node-App/create-node-app/tree/main/tools/danger,2,2
/Create-Node-App/create-node-app/commit/48172748f2dc908203bef4bce47d48def21d0519,2,1
/Create-Node-App/create-node-app/commit/b93d81e41470dce8b79338714a03ee8bde868191,2,1
/Create-Node-App/create-node-app/tree/main/packages/create-awesome-node-app/src,2,1
/Create-Node-App/create-node-app/actions/workflows/publish.yml,1,1
