time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-11 00:00:00+00:00,8.0,4.0,11.0,2.0
2024-07-12 00:00:00+00:00,,,9.0,1.0
2024-07-13 00:00:00+00:00,39.0,8.0,2.0,1.0
2024-07-14 00:00:00+00:00,2.0,2.0,3.0,1.0
2024-07-15 00:00:00+00:00,2.0,1.0,,
2024-07-16 00:00:00+00:00,2.0,2.0,20.0,2.0
2024-07-17 00:00:00+00:00,,,1.0,1.0
2024-07-18 00:00:00+00:00,,,13.0,3.0
2024-07-19 00:00:00+00:00,,,17.0,3.0
2024-07-20 00:00:00+00:00,2.0,1.0,,
2024-07-21 00:00:00+00:00,,,2.0,1.0
2024-07-22 00:00:00+00:00,2.0,2.0,111.0,5.0
2024-07-23 00:00:00+00:00,,,80.0,3.0
