time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-29 00:00:00+00:00,4,4,8,3
2026-08-30 00:00:00+00:00,12,5,5,3
2026-08-31 00:00:00+00:00,6,3,29,4
2026-09-01 00:00:00+00:00,2,2,3,3
2026-09-02 00:00:00+00:00,2,2,5,4
2026-09-03 00:00:00+00:00,87,19,33,4
2026-09-04 00:00:00+00:00,1,1,2,2
2026-09-05 00:00:00+00:00,3,2,3,2
2026-09-06 00:00:00+00:00,6,5,2,1
2026-09-07 00:00:00+00:00,3,3,2,1
2026-09-08 00:00:00+00:00,9,4,4,3
2026-09-09 00:00:00+00:00,3,1,2,2
2026-09-10 00:00:00+00:00,0,0,2,1
2026-09-11 00:00:00+00:00,7,4,3,2
