time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-09-05 00:00:00+00:00,3,2,3,2
2026-09-06 00:00:00+00:00,6,5,2,1
2026-09-07 00:00:00+00:00,3,3,2,1
2026-09-08 00:00:00+00:00,9,4,4,3
2026-09-09 00:00:00+00:00,3,1,2,2
2026-09-10 00:00:00+00:00,0,0,2,1
2026-09-11 00:00:00+00:00,7,4,3,2
2026-09-12 00:00:00+00:00,4,3,1,1
2026-09-13 00:00:00+00:00,26,14,12,3
2026-09-14 00:00:00+00:00,14,8,26,5
2026-09-15 00:00:00+00:00,7,4,6,2
2026-09-16 00:00:00+00:00,133,31,15,4
2026-09-17 00:00:00+00:00,1556,166,20,9
2026-09-18 00:00:00+00:00,40,28,1,1
