time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-16 00:00:00+00:00,0,0,8,2
2025-12-17 00:00:00+00:00,0,0,3,1
2025-12-18 00:00:00+00:00,1,1,3,1
2025-12-19 00:00:00+00:00,0,0,59,4
2025-12-20 00:00:00+00:00,1,1,7,2
2025-12-21 00:00:00+00:00,3,3,4,2
2025-12-22 00:00:00+00:00,0,0,6,1
2025-12-23 00:00:00+00:00,0,0,4,2
2025-12-24 00:00:00+00:00,2,2,0,0
2025-12-25 00:00:00+00:00,0,0,9,1
2025-12-26 00:00:00+00:00,0,0,1,1
2025-12-27 00:00:00+00:00,1,1,4,2
2025-12-28 00:00:00+00:00,0,0,2,1
2025-12-29 00:00:00+00:00,0,0,5,1
