time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-18 00:00:00+00:00,294,55,5,1
2026-07-19 00:00:00+00:00,3,3,49,3
2026-07-20 00:00:00+00:00,21,11,5,1
2026-07-21 00:00:00+00:00,14,5,1,1
2026-07-22 00:00:00+00:00,10,9,2,2
2026-07-23 00:00:00+00:00,2,2,1,1
2026-07-24 00:00:00+00:00,2,2,0,0
2026-07-25 00:00:00+00:00,3,2,35,5
2026-07-26 00:00:00+00:00,2,2,22,1
2026-07-27 00:00:00+00:00,5,5,0,0
2026-07-28 00:00:00+00:00,6,3,2,2
2026-07-29 00:00:00+00:00,9,4,2,1
2026-07-30 00:00:00+00:00,0,0,0,0
2026-07-31 00:00:00+00:00,0,0,1,1
