url_path,views_total,views_unique
/nanlabs/terraform-aws-starter,12,9
/nanlabs/terraform-aws-starter/tree/main/modules,6,4
/nanlabs/terraform-aws-starter/blob/main/modules/bastion/README.md,6,2
/nanlabs/terraform-aws-starter/blob/main/modules/amplify-app/README.md,3,2
/nanlabs/terraform-aws-starter/issues,3,2
/nanlabs/terraform-aws-starter/tree/main,3,2
/nanlabs/terraform-aws-starter/blob/main/modules/amplify-app/main.tf,3,1
/nanlabs/terraform-aws-starter/blob/5ddcc7cbdc4bc38dbeeef2bbc259917d93aeb4af/modules/vpc/ssm.tf,1,1
/nanlabs/terraform-aws-starter/blob/7d85b999fac99a96cfeeaa1db8b69f5e3e2d10d6/modules/eks/main.tf,1,1
/nanlabs/terraform-aws-starter/blob/main/modules/amplify-app/outputs.tf,1,1
