url_path,views_total,views_unique
/Create-Python-App/cpa-templates,89,10
/Create-Python-App/cpa-templates/issues,79,5
/Create-Python-App/cpa-templates/pulls,48,7
/Create-Python-App/cpa-templates/pull/149,17,2
/Create-Python-App/cpa-templates/pull/138,14,2
/Create-Python-App/cpa-templates/issues/123,12,4
/Create-Python-App/cpa-templates/pull/114,12,4
/Create-Python-App/cpa-templates/issues/124,9,1
/Create-Python-App/cpa-templates/graphs/contributors,8,3
/Create-Python-App/cpa-templates/issues/130,7,1
