url_path,views_total,views_unique
/Create-Python-App/cpa-templates,8,6
/Create-Python-App/cpa-templates/pull/213,3,3
/Create-Python-App/cpa-templates/issues/216,2,2
/Create-Python-App/cpa-templates/pull/212,2,2
/Create-Python-App/cpa-templates/pull/214,2,2
/Create-Python-App/cpa-templates/pull/217,2,2
/Create-Python-App/cpa-templates/pull/219,2,2
/Create-Python-App/cpa-templates/pull/222,2,2
/Create-Python-App/cpa-templates/blob/main/CONTRIBUTING.md,1,1
/Create-Python-App/cpa-templates/commit/0fd87ee8fa03d6a0734d68a2371f9575f9a8059d,1,1
