url_path,views_total,views_unique
/Create-Python-App/cpa-templates,11,7
/Create-Python-App/cpa-templates/pull/196,3,2
/Create-Python-App/cpa-templates/pull/207,2,2
/Create-Python-App/cpa-templates/pull/212,2,2
/Create-Python-App/cpa-templates/pull/213,2,2
/Create-Python-App/cpa-templates/pull/214,2,2
/Create-Python-App/cpa-templates/commit/6986f9b30427ed6e28d790fac90e3f36b168ec4b,2,1
/Create-Python-App/cpa-templates/pulls,2,1
/Create-Python-App/cpa-templates/blob/main/CONTRIBUTING.md,1,1
/Create-Python-App/cpa-templates/commit/0fd87ee8fa03d6a0734d68a2371f9575f9a8059d,1,1
