time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-21 00:00:00+00:00,1,1,1.0,1.0
2023-12-22 00:00:00+00:00,1,1,5.0,3.0
2023-12-25 00:00:00+00:00,2,1,,
2023-12-26 00:00:00+00:00,6,5,51.0,1.0
2023-12-27 00:00:00+00:00,14,12,37.0,3.0
2023-12-28 00:00:00+00:00,4,2,15.0,2.0
2023-12-29 00:00:00+00:00,15,10,40.0,3.0
2023-12-30 00:00:00+00:00,9,5,11.0,2.0
2023-12-31 00:00:00+00:00,3,1,,
2024-01-01 00:00:00+00:00,10,6,,
2024-01-02 00:00:00+00:00,4,3,14.0,2.0
2024-01-03 00:00:00+00:00,2,2,77.0,2.0
