url_path,views_total,views_unique
/Create-Node-App/cna-templates/tree/main/templates,13,2
/Create-Node-App/cna-templates,10,5
/Create-Node-App/cna-templates/blob/main/templates/wdio-starter/package.json,6,1
/Create-Node-App/cna-templates/tree/main/extensions/all-husky-lint-staged/.husky,6,1
/Create-Node-App/cna-templates/tree/main/templates/wdio-starter,5,1
/Create-Node-App/cna-templates/blob/main/extensions/all-husky-lint-staged/package.json,4,1
/Create-Node-App/cna-templates/tree/main/extensions/all-husky-lint-staged,4,1
/Create-Node-App/cna-templates/blob/main/extensions/all-husky-lint-staged/.husky/pre-commit.template,2,1
/Create-Node-App/cna-templates/blob/main/extensions/all-husky-lint-staged/.husky/pre-push.template,2,1
/Create-Node-App/cna-templates/blob/main/extensions/all-husky-lint-staged/.lintstagedrc.json,2,1
