time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-27 00:00:00+00:00,1145,27,0,0
2026-08-28 00:00:00+00:00,1031,9,0,0
2026-08-29 00:00:00+00:00,1079,25,1,1
2026-08-30 00:00:00+00:00,1321,9,7,7
2026-08-31 00:00:00+00:00,868,35,7,4
2026-09-01 00:00:00+00:00,407,23,7,7
2026-09-02 00:00:00+00:00,13,9,1,1
2026-09-03 00:00:00+00:00,136,19,3,1
2026-09-04 00:00:00+00:00,8,8,5,5
2026-09-05 00:00:00+00:00,3,3,0,0
2026-09-06 00:00:00+00:00,167,25,14,1
2026-09-07 00:00:00+00:00,124,16,18,3
2026-09-08 00:00:00+00:00,195,19,28,4
2026-09-09 00:00:00+00:00,1214,133,16,4
