url_path,views_total,views_unique
/Create-Node-App/cna-templates/commits/main,29,1
/Create-Node-App/cna-templates,3,2
/Create-Node-App/cna-templates/commit/5201ba528f26910288a89154dae1a18c96df6028,3,1
/Create-Node-App/cna-templates/blob/5201ba528f26910288a89154dae1a18c96df6028/templates/webextension-react-vite-starter/.webext-config/manifest-parser/index.ts,2,1
/Create-Node-App/cna-templates/blob/6fd8d13f876cd88cbcd19e8e01cc1a440dc5e7ac/templates/nestjs-starter/package/devDependencies.js,1,1
/Create-Node-App/cna-templates/blob/6fd8d13f876cd88cbcd19e8e01cc1a440dc5e7ac/templates/nestjs-starter/src/app.service.ts,1,1
/Create-Node-App/cna-templates/blob/6fd8d13f876cd88cbcd19e8e01cc1a440dc5e7ac/templates/nestjs-starter/src/main.ts,1,1
/Create-Node-App/cna-templates/blob/6fd8d13f876cd88cbcd19e8e01cc1a440dc5e7ac/templates/nextjs-starter/docs/README.md,1,1
/Create-Node-App/cna-templates/blob/6fd8d13f876cd88cbcd19e8e01cc1a440dc5e7ac/templates/nextjs-starter/docs/STATE_MANAGEMENT.md,1,1
/Create-Node-App/cna-templates/commit/017564e960a47af0f6e2675ee2b1d0989a02f2df,1,1
