time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-18 00:00:00+00:00,1.0,1.0,4.0,1.0
2025-03-19 00:00:00+00:00,1.0,1.0,1.0,1.0
2025-03-20 00:00:00+00:00,,,5.0,2.0
2025-03-22 00:00:00+00:00,4.0,4.0,,
2025-03-25 00:00:00+00:00,2.0,2.0,2.0,1.0
2025-03-26 00:00:00+00:00,6.0,5.0,,
2025-03-27 00:00:00+00:00,2.0,1.0,,
2025-03-28 00:00:00+00:00,194.0,87.0,73.0,3.0
2025-03-29 00:00:00+00:00,30.0,14.0,11.0,1.0
2025-03-30 00:00:00+00:00,44.0,23.0,24.0,1.0
2025-03-31 00:00:00+00:00,4.0,2.0,6.0,2.0
