time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-31 00:00:00+00:00,868,35,7,4
2026-09-01 00:00:00+00:00,407,23,7,7
2026-09-02 00:00:00+00:00,13,9,1,1
2026-09-03 00:00:00+00:00,136,19,3,1
2026-09-04 00:00:00+00:00,8,8,5,5
2026-09-05 00:00:00+00:00,3,3,0,0
2026-09-06 00:00:00+00:00,167,25,14,1
2026-09-07 00:00:00+00:00,124,16,18,3
2026-09-08 00:00:00+00:00,195,19,28,4
2026-09-09 00:00:00+00:00,1214,133,16,4
2026-09-10 00:00:00+00:00,4527,172,47,22
2026-09-11 00:00:00+00:00,32,19,13,6
2026-09-12 00:00:00+00:00,25,15,7,2
2026-09-13 00:00:00+00:00,102,2,8,2
