time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-19 00:00:00+00:00,4,4,0,0
2026-08-20 00:00:00+00:00,59,19,7,2
2026-08-21 00:00:00+00:00,15,12,1,1
2026-08-22 00:00:00+00:00,11,7,0,0
2026-08-23 00:00:00+00:00,1793,88,5,5
2026-08-24 00:00:00+00:00,1440,30,0,0
2026-08-25 00:00:00+00:00,1304,10,0,0
2026-08-26 00:00:00+00:00,1155,8,6,2
2026-08-27 00:00:00+00:00,1145,27,0,0
2026-08-28 00:00:00+00:00,1031,9,0,0
2026-08-29 00:00:00+00:00,1079,25,1,1
2026-08-30 00:00:00+00:00,1321,9,7,7
2026-08-31 00:00:00+00:00,868,35,7,4
2026-09-01 00:00:00+00:00,407,23,7,7
